# SampleRate: 250
# Created: 2026-06-09T14:40:03
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.4640,2.16,3.42,,0.0,0.0,Normal
0.4680,4.34,3.84,,0.0,0.0,Normal
0.4720,5.18,3.26,,0.0,0.0,Normal
0.4760,6.15,5.11,,0.0,0.0,Normal
0.4800,4.42,7.82,,0.0,0.0,Normal
0.4840,1.11,5.94,,0.0,0.0,Normal
0.4880,0.74,2.01,,0.0,0.0,Normal
0.4920,-0.15,1.63,,0.0,0.0,Normal
0.4960,-4.28,1.67,,0.0,0.0,Normal
0.5000,-6.97,0.43,,0.0,0.0,Normal
0.5040,-4.67,-0.41,,0.0,0.0,Normal
0.5080,-1.40,-1.24,,0.0,0.0,Normal
0.5120,-0.71,-2.72,,0.0,0.0,Normal
0.5160,-0.56,-2.69,,0.0,0.0,Normal
0.5200,0.19,1.28,,0.0,0.0,Normal
0.5240,2.24,5.26,,0.0,0.0,Normal
0.5280,5.21,6.83,,0.0,0.0,Normal
0.5320,6.42,7.20,,0.0,0.0,Normal
0.5360,4.10,6.53,,0.0,0.0,Normal
0.5400,-1.36,6.28,,0.0,0.0,Normal
0.5440,-5.85,6.16,,0.0,0.0,Normal
0.5480,-11.73,6.50,,0.0,0.0,Normal
0.5520,-23.83,5.67,,0.0,0.0,Normal
0.5560,-29.16,1.77,,0.0,0.0,Normal
0.5600,-22.79,-0.10,,0.0,0.0,Normal
0.5640,-27.38,-2.06,,0.0,0.0,Normal
0.5680,-46.32,-10.11,,0.0,0.0,Normal
0.5720,-60.16,-19.19,,0.0,0.0,Normal
0.5760,-71.78,-21.74,,0.0,0.0,Normal
0.5800,-88.49,-22.41,,0.0,0.0,Normal
0.5840,-102.37,-31.26,,0.0,0.0,Normal
0.5880,-111.89,-40.24,,0.0,0.0,Normal
0.5920,-124.59,-43.10,,0.0,0.0,Normal
0.5960,-147.25,-50.30,,0.0,0.0,Normal
0.6000,-169.69,-61.96,,0.0,0.0,Normal
0.6040,-176.29,-74.48,,0.0,0.0,Normal
0.6080,-175.78,-84.55,,0.0,0.0,Normal
0.6120,-178.63,-84.46,,0.0,0.0,Normal
0.6160,-181.52,-79.13,,0.0,0.0,Normal
0.6200,-183.95,-76.16,,0.0,0.0,Normal
0.6240,-185.17,-74.51,,0.0,0.0,Normal
0.6280,-183.98,-73.99,,0.0,0.0,Normal
0.6320,-177.79,-75.24,,0.0,0.0,Normal
0.6360,-163.11,-73.18,,0.0,0.0,Normal
0.6400,-145.40,-63.53,,0.0,0.0,Normal
0.6440,-125.21,-51.32,,0.0,0.0,Normal
0.6480,-100.00,-40.91,,0.0,0.0,Normal
0.6520,-75.66,-32.87,,0.0,0.0,Normal
0.6560,-51.37,-23.92,,0.0,0.0,Normal
0.6600,-24.73,-10.16,,0.0,0.0,Normal
0.6640,-1.93,-0.06,,0.0,0.0,Normal
0.6680,14.71,1.83,,0.0,0.0,Normal
0.6720,29.87,3.46,,0.0,0.0,Normal
0.6760,46.05,9.13,,0.0,0.0,Normal
0.6800,61.68,16.56,,0.0,0.0,Normal
0.6840,75.08,20.31,,0.0,0.0,Normal
0.6880,87.06,22.24,,0.0,0.0,Normal
0.6920,103.88,28.24,,0.0,0.0,Normal
0.6960,125.10,36.35,,0.0,0.0,Normal
0.7000,139.71,44.50,,0.0,0.0,Normal
0.7040,150.30,52.95,,0.0,0.0,Normal
0.7080,165.06,61.53,,0.0,0.0,Normal
0.7120,177.44,66.82,,0.0,0.0,Normal
0.7160,180.76,67.34,,0.0,0.0,Normal
0.7200,179.46,68.52,,0.0,0.0,Normal
0.7240,183.84,70.85,,0.0,0.0,Normal
0.7280,193.58,72.35,,0.0,0.0,Normal
0.7320,197.80,74.23,,0.0,0.0,Normal
0.7360,196.88,76.57,,0.0,0.0,Normal
0.7400,195.59,77.08,,0.0,0.0,Normal
0.7440,194.13,73.07,,0.0,0.0,Normal
0.7480,195.09,69.52,,0.0,0.0,Normal
0.7520,196.44,69.71,,0.0,0.0,Normal
0.7560,194.40,70.45,,0.0,0.0,Normal
0.7600,193.96,73.11,,0.0,0.0,Normal
0.7640,196.32,75.25,,0.0,0.0,Normal
0.7680,195.18,74.01,,0.0,0.0,Normal
0.7720,192.18,73.25,,0.0,0.0,Normal
0.7760,188.33,73.50,,0.0,0.0,Normal
0.7800,180.32,73.79,,0.0,0.0,Normal
0.7840,173.92,72.60,,0.0,0.0,Normal
0.7880,169.09,68.02,,0.0,0.0,Normal
0.7920,159.87,61.48,,0.0,0.0,Normal
0.7960,150.03,57.63,,0.0,0.0,Normal
0.8000,140.52,56.57,,0.0,0.0,Normal
0.8040,131.80,51.42,,0.0,0.0,Normal
0.8080,129.07,45.51,,0.0,0.0,Normal
0.8120,127.48,43.80,,0.0,0.0,Normal
0.8160,120.24,41.81,,0.0,0.0,Normal
0.8200,111.69,40.30,,0.0,0.0,Normal
0.8240,106.71,39.52,,0.0,0.0,Normal
0.8280,104.09,37.62,,0.0,0.0,Normal
0.8320,99.60,34.81,,0.0,0.0,Normal
0.8360,89.70,32.19,,0.0,0.0,Normal
0.8400,79.51,32.37,,0.0,0.0,Normal
0.8440,74.01,30.05,,0.0,0.0,Normal
0.8480,67.03,23.69,,0.0,0.0,Normal
0.8520,57.65,19.64,,0.0,0.0,Normal
0.8560,49.59,16.27,,0.0,0.0,Normal
0.8600,40.60,11.68,,0.0,0.0,Normal
0.8640,33.97,7.98,,0.0,0.0,Normal
0.8680,31.80,6.50,,0.0,0.0,Normal
0.8720,26.89,4.94,,0.0,0.0,Normal
0.8760,16.37,1.41,,0.0,0.0,Normal
0.8800,5.58,-0.11,,0.0,0.0,Normal
0.8840,0.34,-0.54,,0.0,0.0,Normal
0.8880,-0.46,-1.08,,0.0,0.0,Normal
0.8920,-2.51,-1.16,,0.0,0.0,Normal
0.8960,-9.79,-4.72,,0.0,0.0,Normal
0.9000,-19.81,-9.55,,0.0,0.0,Normal
0.9040,-25.33,-12.27,,0.0,0.0,Normal
0.9080,-28.44,-15.16,,0.0,0.0,Normal
0.9120,-34.74,-19.48,,0.0,0.0,Normal
0.9160,-39.98,-21.53,,0.0,0.0,Normal
0.9200,-41.92,-18.80,,0.0,0.0,Normal
0.9240,-43.49,-17.30,,0.0,0.0,Normal
0.9280,-45.56,-18.61,,0.0,0.0,Normal
0.9320,-48.47,-20.50,,0.0,0.0,Normal
0.9360,-51.43,-21.77,,0.0,0.0,Normal
0.9400,-52.61,-17.63,,0.0,0.0,Normal
0.9440,-52.64,-13.59,,0.0,0.0,Normal
0.9480,-53.77,-16.92,,0.0,0.0,Normal
0.9520,-56.78,-22.71,,0.0,0.0,Normal
0.9560,-61.84,-25.69,,0.0,0.0,Normal
0.9600,-66.41,-25.82,,0.0,0.0,Normal
0.9640,-67.03,-27.20,,0.0,0.0,Normal
0.9680,-67.95,-30.49,,0.0,0.0,Normal
0.9720,-69.78,-32.24,,0.0,0.0,Normal
0.9760,-68.48,-31.14,,0.0,0.0,Normal
0.9800,-69.56,-30.08,,0.0,0.0,Normal
0.9840,-74.11,-33.57,,0.0,0.0,Normal
0.9880,-76.67,-36.86,,0.0,0.0,Normal
0.9920,-78.25,-36.42,,0.0,0.0,Normal
0.9960,-80.48,-36.08,,0.0,0.0,Normal
1.0000,-83.90,-36.02,,0.0,0.0,Normal
1.0040,-87.22,-37.10,,0.0,0.0,Normal
1.0080,-86.84,-37.64,,0.0,0.0,Normal
1.0120,-84.70,-35.84,,0.0,0.0,Normal
1.0160,-85.87,-34.66,,0.0,0.0,Normal
1.0200,-89.57,-34.32,,0.0,0.0,Normal
1.0240,-92.45,-36.51,,0.0,0.0,Normal
1.0280,-94.35,-39.76,,0.0,0.0,Normal
1.0320,-93.84,-39.81,,0.0,0.0,Normal
1.0360,-91.69,-37.80,,0.0,0.0,Normal
1.0400,-91.92,-36.09,,0.0,0.0,Normal
1.0440,-91.83,-37.05,,0.0,0.0,Normal
1.0480,-88.35,-37.10,,0.0,0.0,Normal
