# SampleRate: 250
# Created: 2026-06-09T14:39:23
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.0000,3.53,3.95,,0.0,0.0,Normal
0.0040,4.47,2.79,,0.0,0.0,Normal
0.0080,5.28,3.34,,0.0,0.0,Normal
0.0120,5.94,7.08,,0.0,0.0,Normal
0.0160,6.16,7.78,,0.0,0.0,Normal
0.0200,9.00,6.35,,0.0,0.0,Normal
0.0240,12.04,7.50,,0.0,0.0,Normal
0.0280,10.15,8.79,,0.0,0.0,Normal
0.0320,5.25,8.24,,0.0,0.0,Normal
0.0360,3.26,5.98,,0.0,0.0,Normal
0.0400,4.71,3.75,,0.0,0.0,Normal
0.0440,6.80,2.86,,0.0,0.0,Normal
0.0480,7.17,1.66,,0.0,0.0,Normal
0.0520,4.68,1.51,,0.0,0.0,Normal
0.0560,3.68,2.34,,0.0,0.0,Normal
0.0600,6.68,1.88,,0.0,0.0,Normal
0.0640,9.58,1.43,,0.0,0.0,Normal
0.0680,10.48,3.66,,0.0,0.0,Normal
0.0720,8.87,6.86,,0.0,0.0,Normal
0.0760,5.88,5.12,,0.0,0.0,Normal
0.0800,5.99,1.20,,0.0,0.0,Normal
0.0840,6.18,-0.17,,0.0,0.0,Normal
0.0880,0.92,-1.39,,0.0,0.0,Normal
0.0920,-3.95,-0.56,,0.0,0.0,Normal
0.0960,-3.20,1.31,,0.0,0.0,Normal
0.1000,-2.01,-0.93,,0.0,0.0,Normal
0.1040,-4.20,-5.22,,0.0,0.0,Normal
0.1080,-8.19,-7.12,,0.0,0.0,Normal
0.1120,-11.73,-6.08,,0.0,0.0,Normal
0.1160,-12.73,-6.99,,0.0,0.0,Normal
0.1200,-9.00,-9.51,,0.0,0.0,Normal
0.1240,-1.23,-7.63,,0.0,0.0,Normal
0.1280,3.78,-3.40,,0.0,0.0,Normal
0.1320,3.32,-0.93,,0.0,0.0,Normal
0.1360,3.16,-1.15,,0.0,0.0,Normal
0.1400,5.53,-2.55,,0.0,0.0,Normal
0.1440,9.20,-2.22,,0.0,0.0,Normal
0.1480,10.39,-0.66,,0.0,0.0,Normal
0.1520,6.04,1.69,,0.0,0.0,Normal
0.1560,3.94,3.36,,0.0,0.0,Normal
0.1600,7.18,2.20,,0.0,0.0,Normal
0.1640,7.37,-0.81,,0.0,0.0,Normal
