# SampleRate: 250
# Created: 2026-06-09T14:36:04
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.0000,-3.56,-1.69,,0.0,0.0,Normal
0.0040,1.50,1.15,,0.0,0.0,Normal
0.0080,5.75,0.40,,0.0,0.0,Normal
0.0120,5.86,0.23,,0.0,0.0,Normal
0.0160,7.02,3.50,,0.0,0.0,Normal
0.0200,8.30,6.84,,0.0,0.0,Normal
0.0240,7.02,5.82,,0.0,0.0,Normal
0.0280,2.89,1.25,,0.0,0.0,Normal
0.0320,0.39,-1.12,,0.0,0.0,Normal
0.0360,3.40,1.87,,0.0,0.0,Normal
0.0400,6.72,5.86,,0.0,0.0,Normal
0.0440,4.85,3.78,,0.0,0.0,Normal
0.0480,-1.69,-1.96,,0.0,0.0,Normal
0.0520,-6.96,-4.98,,0.0,0.0,Normal
0.0560,-7.85,-4.72,,0.0,0.0,Normal
0.0600,-8.51,-3.26,,0.0,0.0,Normal
0.0640,-8.49,-1.92,,0.0,0.0,Normal
0.0680,-6.23,0.55,,0.0,0.0,Normal
0.0720,-7.39,0.35,,0.0,0.0,Normal
0.0760,-13.44,-6.38,,0.0,0.0,Normal
0.0800,-15.99,-11.04,,0.0,0.0,Normal
0.0840,-10.68,-7.54,,0.0,0.0,Normal
0.0880,-3.78,-0.91,,0.0,0.0,Normal
0.0920,-1.37,1.54,,0.0,0.0,Normal
0.0960,-5.74,-2.54,,0.0,0.0,Normal
0.1000,-12.44,-7.73,,0.0,0.0,Normal
0.1040,-11.40,-8.31,,0.0,0.0,Normal
0.1080,-6.08,-6.26,,0.0,0.0,Normal
0.1120,-4.66,-6.98,,0.0,0.0,Normal
0.1160,-1.87,-6.73,,0.0,0.0,Normal
0.1200,2.29,-3.28,,0.0,0.0,Normal
0.1240,0.26,-5.25,,0.0,0.0,Normal
0.1280,-3.16,-9.28,,0.0,0.0,Normal
0.1320,-0.26,-6.50,,0.0,0.0,Normal
0.1360,3.14,-3.42,,0.0,0.0,Normal
0.1400,1.67,-5.09,,0.0,0.0,Normal
0.1440,1.67,-5.58,,0.0,0.0,Normal
0.1480,4.44,-3.34,,0.0,0.0,Normal
0.1520,5.35,-2.59,,0.0,0.0,Normal
0.1560,5.56,-1.35,,0.0,0.0,Normal
0.1600,4.67,0.38,,0.0,0.0,Normal
0.1640,2.67,-1.34,,0.0,0.0,Normal
0.1680,4.18,-1.46,,0.0,0.0,Normal
0.1720,7.10,0.94,,0.0,0.0,Normal
0.1760,8.26,2.26,,0.0,0.0,Normal
0.1800,8.90,3.56,,0.0,0.0,Normal
0.1840,4.82,0.52,,0.0,0.0,Normal
0.1880,-2.83,-5.71,,0.0,0.0,Normal
0.1920,-5.32,-7.90,,0.0,0.0,Normal
0.1960,-6.05,-8.10,,0.0,0.0,Normal
0.2000,-8.09,-8.04,,0.0,0.0,Normal
0.2040,-3.02,-4.47,,0.0,0.0,Normal
0.2080,4.15,0.02,,0.0,0.0,Normal
0.2120,0.98,-1.51,,0.0,0.0,Normal
0.2160,-3.70,-3.39,,0.0,0.0,Normal
0.2200,1.41,2.60,,0.0,0.0,Normal
0.2240,5.73,5.71,,0.0,0.0,Normal
0.2280,2.35,0.70,,0.0,0.0,Normal
0.2320,1.23,-2.72,,0.0,0.0,Normal
0.2360,3.23,-3.24,,0.0,0.0,Normal
0.2400,2.07,-3.40,,0.0,0.0,Normal
0.2440,0.83,-1.19,,0.0,0.0,Normal
0.2480,1.43,2.03,,0.0,0.0,Normal
0.2520,1.56,2.00,,0.0,0.0,Normal
0.2560,-0.24,-1.03,,0.0,0.0,Normal
