# SampleRate: 250
# Created: 2026-06-09T14:57:17
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.0000,0.00,-5.43,,0.0,0.0,Normal
0.0040,-1.60,-7.52,,0.0,0.0,Normal
0.0080,-4.88,-9.48,,0.0,0.0,Normal
0.0120,-7.05,-9.01,,0.0,0.0,Normal
0.0160,-6.16,-7.68,,0.0,0.0,Normal
0.0200,-3.76,-5.20,,0.0,0.0,Normal
0.0240,-2.25,-1.87,,0.0,0.0,Normal
0.0280,-4.65,-2.18,,0.0,0.0,Normal
0.0320,-5.96,-3.97,,0.0,0.0,Normal
0.0360,-3.43,-4.62,,0.0,0.0,Normal
0.0400,-4.17,-5.25,,0.0,0.0,Normal
0.0440,-5.78,-4.44,,0.0,0.0,Normal
0.0480,-3.63,-2.50,,0.0,0.0,Normal
0.0520,-3.93,-2.11,,0.0,0.0,Normal
0.0560,-6.76,-3.14,,0.0,0.0,Normal
0.0600,-6.46,-3.72,,0.0,0.0,Normal
0.0640,-4.47,-2.83,,0.0,0.0,Normal
0.0680,-2.37,0.31,,0.0,0.0,Normal
0.0720,1.01,2.34,,0.0,0.0,Normal
0.0760,2.24,0.38,,0.0,0.0,Normal
0.0800,-0.51,-0.74,,0.0,0.0,Normal
0.0840,-1.78,0.42,,0.0,0.0,Normal
0.0880,-0.09,1.77,,0.0,0.0,Normal
0.0920,0.24,2.87,,0.0,0.0,Normal
0.0960,-3.16,-0.10,,0.0,0.0,Normal
0.1000,-7.99,-4.66,,0.0,0.0,Normal
0.1040,-7.71,-3.13,,0.0,0.0,Normal
0.1080,-1.65,2.51,,0.0,0.0,Normal
0.1120,2.00,4.44,,0.0,0.0,Normal
0.1160,-0.24,1.39,,0.0,0.0,Normal
0.1200,-2.32,0.98,,0.0,0.0,Normal
0.1240,0.21,5.77,,0.0,0.0,Normal
0.1280,3.75,9.36,,0.0,0.0,Normal
0.1320,6.53,9.78,,0.0,0.0,Normal
0.1360,9.91,10.13,,0.0,0.0,Normal
0.1400,10.92,11.40,,0.0,0.0,Normal
0.1440,9.24,11.63,,0.0,0.0,Normal
0.1480,6.86,9.70,,0.0,0.0,Normal
0.1520,4.47,7.09,,0.0,0.0,Normal
0.1560,5.16,6.44,,0.0,0.0,Normal
0.1600,6.70,8.55,,0.0,0.0,Normal
0.1640,5.51,10.87,,0.0,0.0,Normal
0.1680,6.63,11.67,,0.0,0.0,Normal
0.1720,10.43,9.56,,0.0,0.0,Normal
0.1760,9.71,5.64,,0.0,0.0,Normal
0.1800,5.99,5.53,,0.0,0.0,Normal
0.1840,6.46,8.98,,0.0,0.0,Normal
0.1880,8.93,11.84,,0.0,0.0,Normal
0.1920,7.93,11.55,,0.0,0.0,Normal
0.1960,4.64,7.60,,0.0,0.0,Normal
0.2000,1.87,4.63,,0.0,0.0,Normal
0.2040,0.88,4.19,,0.0,0.0,Normal
0.2080,0.44,3.34,,0.0,0.0,Normal
0.2120,-0.05,1.84,,0.0,0.0,Normal
0.2160,0.65,1.46,,0.0,0.0,Normal
0.2200,0.55,3.03,,0.0,0.0,Normal
0.2240,-0.72,3.84,,0.0,0.0,Normal
0.2280,-0.91,2.43,,0.0,0.0,Normal
0.2320,0.30,0.64,,0.0,0.0,Normal
0.2360,2.41,-0.42,,0.0,0.0,Normal
0.2400,1.76,-1.25,,0.0,0.0,Normal
0.2440,-1.26,-2.82,,0.0,0.0,Normal
0.2480,0.83,-2.26,,0.0,0.0,Normal
0.2520,5.59,-1.16,,0.0,0.0,Normal
0.2560,5.85,-3.56,,0.0,0.0,Normal
0.2600,5.59,-3.28,,0.0,0.0,Normal
0.2640,6.50,0.02,,0.0,0.0,Normal
0.2680,4.61,-0.67,,0.0,0.0,Normal
0.2720,4.14,-3.63,,0.0,0.0,Normal
0.2760,5.84,-4.24,,0.0,0.0,Normal
0.2800,4.11,-1.86,,0.0,0.0,Normal
0.2840,2.68,0.80,,0.0,0.0,Normal
0.2880,3.52,2.50,,0.0,0.0,Normal
0.2920,3.62,4.07,,0.0,0.0,Normal
0.2960,4.03,4.71,,0.0,0.0,Normal
0.3000,3.55,5.60,,0.0,0.0,Normal
0.3040,2.95,9.39,,0.0,0.0,Normal
0.3080,3.57,13.37,,0.0,0.0,Normal
0.3120,1.72,9.70,,0.0,0.0,Normal
0.3160,-1.68,1.74,,0.0,0.0,Normal
0.3200,-3.72,0.00,,0.0,0.0,Normal
0.3240,-4.86,0.61,,0.0,0.0,Normal
0.3280,-4.29,1.12,,0.0,0.0,Normal
0.3320,-1.38,4.28,,0.0,0.0,Normal
0.3360,-0.26,3.69,,0.0,0.0,Normal
0.3400,-4.98,-0.73,,0.0,0.0,Normal
0.3440,-9.99,-0.35,,0.0,0.0,Normal
0.3480,-10.12,4.76,,0.0,0.0,Normal
0.3520,-12.06,2.90,,0.0,0.0,Normal
0.3560,-19.73,-6.43,,0.0,0.0,Normal
0.3600,-29.41,-7.90,,0.0,0.0,Normal
0.3640,-41.22,-5.57,,0.0,0.0,Normal
0.3680,-52.91,-11.82,,0.0,0.0,Normal
0.3720,-56.29,-19.18,,0.0,0.0,Normal
0.3760,-54.10,-20.99,,0.0,0.0,Normal
0.3800,-57.63,-19.10,,0.0,0.0,Normal
0.3840,-67.55,-18.17,,0.0,0.0,Normal
0.3880,-73.39,-19.43,,0.0,0.0,Normal
0.3920,-73.82,-16.69,,0.0,0.0,Normal
0.3960,-86.05,-21.45,,0.0,0.0,Normal
0.4000,-101.53,-37.48,,0.0,0.0,Normal
0.4040,-88.57,-28.17,,0.0,0.0,Normal
0.4080,-73.27,-1.05,,0.0,0.0,Normal
0.4120,-90.70,-12.30,,0.0,0.0,Normal
0.4160,-97.88,-29.25,,0.0,0.0,Normal
0.4200,-79.72,-7.25,,0.0,0.0,Normal
0.4240,-86.76,-12.51,,0.0,0.0,Normal
0.4280,-96.70,-33.95,,0.0,0.0,Normal
0.4320,-70.50,0.47,,0.0,0.0,Normal
0.4360,-56.09,20.89,,0.0,0.0,Normal
0.4400,-62.07,-3.68,,0.0,0.0,Normal
0.4440,-52.01,-1.04,,0.0,0.0,Normal
0.4480,-51.66,1.41,,0.0,0.0,Normal
0.4520,-78.35,-42.05,,0.0,0.0,Normal
0.4560,-92.84,-77.44,,0.0,0.0,Normal
0.4600,-61.67,-49.89,,0.0,0.0,Normal
0.4640,-11.67,8.01,,0.0,0.0,Normal
