# SampleRate: 250
# Created: 2026-06-09T14:55:33
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.4640,-9.93,-2.62,,0.0,0.0,Normal
0.4680,-9.87,-1.29,,0.0,0.0,Normal
0.4720,-13.59,-1.34,,0.0,0.0,Normal
0.4760,-17.18,-1.78,,0.0,0.0,Normal
0.4800,-14.89,0.88,,0.0,0.0,Normal
0.4840,-10.98,3.81,,0.0,0.0,Normal
0.4880,-7.83,4.09,,0.0,0.0,Normal
0.4920,-5.40,5.68,,0.0,0.0,Normal
0.4960,-4.10,9.33,,0.0,0.0,Normal
0.5000,-1.46,13.05,,0.0,0.0,Normal
0.5040,2.11,13.39,,0.0,0.0,Normal
0.5080,2.56,10.52,,0.0,0.0,Normal
0.5120,1.78,11.00,,0.0,0.0,Normal
0.5160,4.85,13.23,,0.0,0.0,Normal
0.5200,7.07,12.75,,0.0,0.0,Normal
0.5240,3.18,10.33,,0.0,0.0,Normal
0.5280,-0.08,8.66,,0.0,0.0,Normal
0.5320,2.25,9.42,,0.0,0.0,Normal
0.5360,5.14,8.00,,0.0,0.0,Normal
0.5400,3.37,4.73,,0.0,0.0,Normal
0.5440,0.56,5.31,,0.0,0.0,Normal
0.5480,1.55,8.01,,0.0,0.0,Normal
0.5520,1.74,9.19,,0.0,0.0,Normal
0.5560,0.09,8.50,,0.0,0.0,Normal
0.5600,0.32,6.10,,0.0,0.0,Normal
0.5640,-1.33,-1.16,,0.0,0.0,Normal
0.5680,-5.31,-9.63,,0.0,0.0,Normal
0.5720,-7.18,-9.06,,0.0,0.0,Normal
0.5760,-8.36,-4.68,,0.0,0.0,Normal
0.5800,-8.61,-5.20,,0.0,0.0,Normal
0.5840,-4.96,-4.40,,0.0,0.0,Normal
0.5880,-7.04,-4.13,,0.0,0.0,Normal
0.5920,-21.51,-14.22,,0.0,0.0,Normal
0.5960,-29.01,-14.34,,0.0,0.0,Normal
0.6000,-21.90,5.64,,0.0,0.0,Normal
0.6040,-18.98,8.76,,0.0,0.0,Normal
0.6080,-23.77,-7.54,,0.0,0.0,Normal
