# SampleRate: 250
# Created: 2026-06-09T14:42:08
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.0000,-3.87,-3.22,,0.0,0.0,Normal
0.0040,-4.20,-4.77,,0.0,0.0,Normal
0.0080,-1.04,-6.27,,0.0,0.0,Normal
0.0120,0.51,-5.22,,0.0,0.0,Normal
0.0160,-2.40,-3.72,,0.0,0.0,Normal
0.0200,-4.61,-1.77,,0.0,0.0,Normal
0.0240,-2.13,-0.56,,0.0,0.0,Normal
0.0280,1.00,0.14,,0.0,0.0,Normal
0.0320,2.07,1.34,,0.0,0.0,Normal
0.0360,1.57,3.09,,0.0,0.0,Normal
0.0400,-0.79,4.86,,0.0,0.0,Normal
0.0440,-1.72,2.66,,0.0,0.0,Normal
0.0480,-0.43,-1.15,,0.0,0.0,Normal
0.0520,-1.72,-2.27,,0.0,0.0,Normal
0.0560,-5.50,-1.07,,0.0,0.0,Normal
0.0600,-8.14,1.43,,0.0,0.0,Normal
0.0640,-9.51,0.03,,0.0,0.0,Normal
0.0680,-9.67,-3.80,,0.0,0.0,Normal
0.0720,-7.57,-3.41,,0.0,0.0,Normal
0.0760,-7.46,-0.19,,0.0,0.0,Normal
0.0800,-11.63,1.88,,0.0,0.0,Normal
0.0840,-13.05,1.04,,0.0,0.0,Normal
0.0880,-9.50,0.07,,0.0,0.0,Normal
0.0920,-6.03,1.51,,0.0,0.0,Normal
0.0960,-5.43,4.36,,0.0,0.0,Normal
0.1000,-5.97,6.80,,0.0,0.0,Normal
0.1040,-4.53,4.74,,0.0,0.0,Normal
0.1080,-3.74,-0.25,,0.0,0.0,Normal
0.1120,-6.38,-3.84,,0.0,0.0,Normal
0.1160,-10.12,-5.45,,0.0,0.0,Normal
0.1200,-13.04,-5.20,,0.0,0.0,Normal
0.1240,-12.64,-6.03,,0.0,0.0,Normal
0.1280,-9.11,-7.34,,0.0,0.0,Normal
0.1320,-7.57,-7.39,,0.0,0.0,Normal
0.1360,-9.74,-7.13,,0.0,0.0,Normal
0.1400,-12.49,-5.49,,0.0,0.0,Normal
0.1440,-12.09,-4.59,,0.0,0.0,Normal
0.1480,-8.16,-4.35,,0.0,0.0,Normal
0.1520,-4.94,-2.29,,0.0,0.0,Normal
0.1560,-5.20,-0.30,,0.0,0.0,Normal
0.1600,-6.42,0.32,,0.0,0.0,Normal
0.1640,-5.90,-0.33,,0.0,0.0,Normal
0.1680,-4.02,-0.28,,0.0,0.0,Normal
0.1720,-2.24,0.75,,0.0,0.0,Normal
0.1760,-3.58,2.30,,0.0,0.0,Normal
0.1800,-6.40,5.49,,0.0,0.0,Normal
0.1840,-4.29,6.92,,0.0,0.0,Normal
0.1880,-0.44,5.98,,0.0,0.0,Normal
0.1920,-1.08,4.93,,0.0,0.0,Normal
0.1960,-3.88,4.62,,0.0,0.0,Normal
0.2000,-4.21,6.29,,0.0,0.0,Normal
0.2040,-0.94,6.48,,0.0,0.0,Normal
0.2080,1.70,4.04,,0.0,0.0,Normal
0.2120,0.96,3.13,,0.0,0.0,Normal
0.2160,-0.56,5.70,,0.0,0.0,Normal
0.2200,0.09,9.27,,0.0,0.0,Normal
0.2240,3.96,8.64,,0.0,0.0,Normal
0.2280,6.66,4.86,,0.0,0.0,Normal
0.2320,4.13,2.45,,0.0,0.0,Normal
0.2360,-0.96,2.18,,0.0,0.0,Normal
0.2400,-4.55,2.13,,0.0,0.0,Normal
0.2440,-4.66,-0.54,,0.0,0.0,Normal
0.2480,-4.21,-2.91,,0.0,0.0,Normal
0.2520,-6.41,-2.22,,0.0,0.0,Normal
0.2560,-10.35,-1.77,,0.0,0.0,Normal
0.2600,-14.71,-2.89,,0.0,0.0,Normal
0.2640,-15.93,-4.52,,0.0,0.0,Normal
0.2680,-12.11,-4.91,,0.0,0.0,Normal
0.2720,-8.83,-4.29,,0.0,0.0,Normal
0.2760,-10.67,-3.37,,0.0,0.0,Normal
0.2800,-12.79,-1.51,,0.0,0.0,Normal
0.2840,-10.08,-1.61,,0.0,0.0,Normal
0.2880,-7.48,-3.75,,0.0,0.0,Normal
0.2920,-8.02,-4.37,,0.0,0.0,Normal
0.2960,-6.95,-2.51,,0.0,0.0,Normal
0.3000,-3.82,-0.29,,0.0,0.0,Normal
0.3040,-0.52,-1.29,,0.0,0.0,Normal
0.3080,3.51,-2.03,,0.0,0.0,Normal
0.3120,6.63,0.76,,0.0,0.0,Normal
0.3160,6.45,3.61,,0.0,0.0,Normal
0.3200,4.85,5.64,,0.0,0.0,Normal
0.3240,5.21,5.91,,0.0,0.0,Normal
0.3280,6.62,4.74,,0.0,0.0,Normal
0.3320,6.85,6.42,,0.0,0.0,Normal
0.3360,7.11,11.91,,0.0,0.0,Normal
0.3400,8.80,15.99,,0.0,0.0,Normal
0.3440,9.47,14.22,,0.0,0.0,Normal
0.3480,7.04,10.58,,0.0,0.0,Normal
0.3520,5.06,9.21,,0.0,0.0,Normal
0.3560,4.94,9.90,,0.0,0.0,Normal
0.3600,3.58,10.59,,0.0,0.0,Normal
0.3640,2.57,8.77,,0.0,0.0,Normal
0.3680,4.37,7.57,,0.0,0.0,Normal
0.3720,5.35,8.11,,0.0,0.0,Normal
0.3760,1.73,7.26,,0.0,0.0,Normal
0.3800,-2.09,7.14,,0.0,0.0,Normal
0.3840,1.12,7.66,,0.0,0.0,Normal
0.3880,6.81,5.03,,0.0,0.0,Normal
0.3920,7.41,3.69,,0.0,0.0,Normal
0.3960,5.51,7.21,,0.0,0.0,Normal
0.4000,4.32,7.07,,0.0,0.0,Normal
0.4040,4.18,2.56,,0.0,0.0,Normal
0.4080,5.38,1.85,,0.0,0.0,Normal
0.4120,6.14,2.08,,0.0,0.0,Normal
0.4160,4.07,2.12,,0.0,0.0,Normal
0.4200,0.35,4.73,,0.0,0.0,Normal
0.4240,-1.19,4.12,,0.0,0.0,Normal
0.4280,-0.22,-0.03,,0.0,0.0,Normal
0.4320,1.70,0.19,,0.0,0.0,Normal
0.4360,3.02,4.82,,0.0,0.0,Normal
0.4400,2.29,5.81,,0.0,0.0,Normal
0.4440,1.89,2.56,,0.0,0.0,Normal
0.4480,2.09,0.34,,0.0,0.0,Normal
0.4520,-0.67,-2.59,,0.0,0.0,Normal
0.4560,-4.54,-3.52,,0.0,0.0,Normal
0.4600,-6.28,-2.53,,0.0,0.0,Normal
0.4640,-6.18,-6.83,,0.0,0.0,Normal
0.4680,-1.49,-2.52,,0.0,0.0,Normal
0.4720,3.93,6.24,,0.0,0.0,Normal
0.4760,1.11,-3.83,,0.0,0.0,Normal
0.4800,1.35,-3.98,,0.0,0.0,Normal
0.4840,12.56,19.64,,0.0,0.0,Normal
0.4880,17.85,23.29,,0.0,0.0,Normal
0.4920,14.40,10.01,,0.0,0.0,Normal
0.4960,12.78,14.40,,0.0,0.0,Normal
0.5000,12.50,21.67,,0.0,0.0,Normal
0.5040,12.11,12.22,,0.0,0.0,Normal
0.5080,10.79,-0.75,,0.0,0.0,Normal
0.5120,13.54,1.82,,0.0,0.0,Normal
0.5160,21.32,15.74,,0.0,0.0,Normal
0.5200,23.71,21.13,,0.0,0.0,Normal
0.5240,26.34,25.03,,0.0,0.0,Normal
0.5280,26.92,25.96,,0.0,0.0,Normal
0.5320,14.71,10.44,,0.0,0.0,Normal
0.5360,2.01,1.56,,0.0,0.0,Normal
0.5400,-15.04,-16.63,,0.0,0.0,Normal
0.5440,-29.75,-51.48,,0.0,0.0,Normal
0.5480,-2.51,-18.65,,0.0,0.0,Normal
0.5520,43.38,60.60,,0.0,0.0,Normal
0.5560,42.47,61.18,,0.0,0.0,Normal
0.5600,5.58,8.04,,0.0,0.0,Normal
0.5640,-18.59,-12.00,,0.0,0.0,Normal
0.5680,-32.72,-29.06,,0.0,0.0,Normal
0.5720,-34.07,-47.16,,0.0,0.0,Normal
0.5760,-0.85,-13.58,,0.0,0.0,Normal
0.5800,30.55,25.05,,0.0,0.0,Normal
0.5840,20.20,12.82,,0.0,0.0,Normal
0.5880,3.02,-1.57,,0.0,0.0,Normal
0.5920,17.14,31.27,,0.0,0.0,Normal
0.5960,13.19,37.69,,0.0,0.0,Normal
0.6000,-37.88,-53.45,,0.0,0.0,Normal
0.6040,-48.60,-93.91,,0.0,0.0,Normal
0.6080,-1.25,-5.54,,0.0,0.0,Normal
0.6120,-3.77,-11.76,,0.0,0.0,Normal
0.6160,-46.78,-128.91,,0.0,0.0,Normal
0.6200,-26.31,-105.46,,0.0,0.0,Normal
0.6240,5.71,-42.69,,0.0,0.0,Normal
0.6280,-14.91,-124.81,,0.0,0.0,Normal
0.6320,-19.74,-139.49,,0.0,0.0,Normal
0.6360,-12.08,-46.02,,0.0,0.0,Normal
0.6400,8.19,7.56,,0.0,0.0,Normal
0.6440,86.65,115.36,,0.0,0.0,Normal
0.6480,105.32,138.14,,0.0,0.0,Normal
0.6520,19.83,-43.71,,0.0,0.0,Normal
0.6560,-10.68,-62.04,,0.0,0.0,Normal
0.6600,19.94,48.74,,0.0,0.0,Normal
0.6640,5.97,-68.41,,0.0,0.0,Normal
0.6680,-22.96,-167.26,,0.0,0.0,Normal
0.6720,-20.29,-14.91,,0.0,0.0,Normal
0.6760,4.60,79.71,,0.0,0.0,Normal
0.6800,10.34,4.31,,0.0,0.0,Normal
0.6840,-34.09,-33.16,,0.0,0.0,Normal
0.6880,-32.32,4.55,,0.0,0.0,Normal
0.6920,34.81,37.07,,0.0,0.0,Normal
0.6960,28.77,21.32,,0.0,0.0,Normal
0.7000,-20.52,-35.41,,0.0,0.0,Normal
0.7040,-18.51,-74.84,,0.0,0.0,Normal
0.7080,-3.44,-61.78,,0.0,0.0,Normal
0.7120,9.22,-1.06,,0.0,0.0,Normal
0.7160,13.88,55.99,,0.0,0.0,Normal
0.7200,9.94,83.49,,0.0,0.0,Normal
0.7240,28.06,49.99,,0.0,0.0,Normal
0.7280,13.21,-100.72,,0.0,0.0,Normal
0.7320,-33.56,-147.12,,0.0,0.0,Normal
0.7360,-18.31,45.74,,0.0,0.0,Normal
0.7400,5.41,120.83,,0.0,0.0,Normal
0.7440,-8.59,9.83,,0.0,0.0,Normal
0.7480,2.39,-17.46,,0.0,0.0,Normal
0.7520,-1.46,-32.86,,0.0,0.0,Normal
0.7560,-34.37,-73.50,,0.0,0.0,Normal
0.7600,-27.72,-10.86,,0.0,0.0,Normal
0.7640,-19.25,52.44,,0.0,0.0,Normal
0.7680,-23.29,62.58,,0.0,0.0,Normal
0.7720,30.90,92.78,,0.0,0.0,Normal
0.7760,88.35,28.41,,0.0,0.0,Normal
0.7800,25.12,-127.37,,0.0,0.0,Normal
0.7840,-108.87,-125.91,,0.0,0.0,Normal
0.7880,-114.86,6.07,,0.0,0.0,Normal
0.7920,6.11,36.54,,0.0,0.0,Normal
0.7960,29.73,-17.44,,0.0,0.0,Normal
0.8000,-26.69,7.80,,0.0,0.0,Normal
0.8040,3.17,61.19,,0.0,0.0,Normal
0.8080,42.20,11.78,,0.0,0.0,Normal
0.8120,-1.35,-22.52,,0.0,0.0,Normal
0.8160,-48.23,3.06,,0.0,0.0,Normal
0.8200,-47.57,-26.16,,0.0,0.0,Normal
0.8240,-32.54,-49.78,,0.0,0.0,Normal
0.8280,-13.40,-9.64,,0.0,0.0,Normal
0.8320,11.86,28.98,,0.0,0.0,Normal
0.8360,24.62,36.18,,0.0,0.0,Normal
0.8400,37.51,44.65,,0.0,0.0,Normal
0.8440,22.30,47.43,,0.0,0.0,Normal
0.8480,-44.49,-20.65,,0.0,0.0,Normal
0.8520,-48.46,-63.98,,0.0,0.0,Normal
0.8560,27.51,57.82,,0.0,0.0,Normal
0.8600,25.96,115.79,,0.0,0.0,Normal
0.8640,-42.40,-61.33,,0.0,0.0,Normal
0.8680,-25.60,-117.77,,0.0,0.0,Normal
0.8720,16.63,31.12,,0.0,0.0,Normal
0.8760,-30.82,43.58,,0.0,0.0,Normal
