# SampleRate: 250
# Created: 2026-06-09T14:44:43
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.4640,-1.89,-1.56,,0.0,0.0,Normal
0.4680,-4.29,-8.90,,0.0,0.0,Normal
0.4720,-2.18,-0.18,,0.0,0.0,Normal
0.4760,-1.09,8.05,,0.0,0.0,Normal
0.4800,-2.47,-3.83,,0.0,0.0,Normal
0.4840,4.97,-3.23,,0.0,0.0,Normal
0.4880,10.26,10.02,,0.0,0.0,Normal
0.4920,2.30,4.43,,0.0,0.0,Normal
0.4960,0.78,-2.75,,0.0,0.0,Normal
0.5000,10.79,5.89,,0.0,0.0,Normal
0.5040,15.38,9.65,,0.0,0.0,Normal
0.5080,12.13,4.00,,0.0,0.0,Normal
0.5120,7.73,3.39,,0.0,0.0,Normal
0.5160,4.59,5.93,,0.0,0.0,Normal
0.5200,1.96,2.51,,0.0,0.0,Normal
0.5240,0.76,-3.77,,0.0,0.0,Normal
0.5280,0.57,-0.49,,0.0,0.0,Normal
0.5320,-3.17,7.13,,0.0,0.0,Normal
0.5360,-6.44,1.19,,0.0,0.0,Normal
0.5400,0.35,-0.26,,0.0,0.0,Normal
0.5440,13.02,16.12,,0.0,0.0,Normal
0.5480,12.74,14.56,,0.0,0.0,Normal
0.5520,2.13,0.80,,0.0,0.0,Normal
0.5560,5.50,11.89,,0.0,0.0,Normal
0.5600,15.34,21.89,,0.0,0.0,Normal
0.5640,13.48,11.12,,0.0,0.0,Normal
0.5680,6.79,7.50,,0.0,0.0,Normal
0.5720,-4.64,8.35,,0.0,0.0,Normal
0.5760,-22.75,-18.56,,0.0,0.0,Normal
0.5800,-25.92,-47.90,,0.0,0.0,Normal
0.5840,-10.39,-26.31,,0.0,0.0,Normal
0.5880,-3.70,4.56,,0.0,0.0,Normal
0.5920,2.35,9.77,,0.0,0.0,Normal
0.5960,18.44,27.08,,0.0,0.0,Normal
0.6000,12.18,24.19,,0.0,0.0,Normal
0.6040,-3.78,-12.62,,0.0,0.0,Normal
0.6080,-1.56,-17.85,,0.0,0.0,Normal
0.6120,-18.00,-12.02,,0.0,0.0,Normal
0.6160,-48.71,-34.89,,0.0,0.0,Normal
0.6200,-32.10,-32.24,,0.0,0.0,Normal
0.6240,0.75,-3.60,,0.0,0.0,Normal
0.6280,1.30,7.71,,0.0,0.0,Normal
0.6320,15.83,27.92,,0.0,0.0,Normal
0.6360,32.56,32.70,,0.0,0.0,Normal
0.6400,5.09,-2.25,,0.0,0.0,Normal
0.6440,-18.39,-11.28,,0.0,0.0,Normal
0.6480,-17.52,-6.34,,0.0,0.0,Normal
0.6520,-22.53,-32.43,,0.0,0.0,Normal
0.6560,-32.66,-49.48,,0.0,0.0,Normal
0.6600,-42.37,-56.56,,0.0,0.0,Normal
0.6640,-24.00,-86.37,,0.0,0.0,Normal
0.6680,37.63,-86.50,,0.0,0.0,Normal
0.6720,67.02,-28.87,,0.0,0.0,Normal
0.6760,33.14,33.38,,0.0,0.0,Normal
0.6800,12.94,40.42,,0.0,0.0,Normal
0.6840,7.35,-60.04,,0.0,0.0,Normal
0.6880,-20.96,-181.47,,0.0,0.0,Normal
0.6920,-4.51,-143.00,,0.0,0.0,Normal
0.6960,66.78,23.54,,0.0,0.0,Normal
0.7000,76.29,76.10,,0.0,0.0,Normal
0.7040,25.24,9.21,,0.0,0.0,Normal
0.7080,30.26,68.78,,0.0,0.0,Normal
0.7120,72.90,142.62,,0.0,0.0,Normal
