# SampleRate: 250
# Created: 2026-06-09T14:43:04
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.0000,-0.87,-6.36,,0.0,0.0,Normal
0.0040,-1.82,-3.94,,0.0,0.0,Normal
0.0080,-2.77,-1.90,,0.0,0.0,Normal
0.0120,-2.58,-3.06,,0.0,0.0,Normal
0.0160,-1.47,-4.47,,0.0,0.0,Normal
0.0200,-0.94,-4.05,,0.0,0.0,Normal
0.0240,-3.01,-2.53,,0.0,0.0,Normal
0.0280,-5.23,-2.05,,0.0,0.0,Normal
0.0320,-3.91,-3.53,,0.0,0.0,Normal
0.0360,-2.17,-5.53,,0.0,0.0,Normal
0.0400,-2.69,-6.65,,0.0,0.0,Normal
0.0440,-4.35,-5.26,,0.0,0.0,Normal
0.0480,-6.95,-3.93,,0.0,0.0,Normal
0.0520,-9.01,-5.27,,0.0,0.0,Normal
0.0560,-8.95,-6.53,,0.0,0.0,Normal
0.0600,-9.30,-5.67,,0.0,0.0,Normal
0.0640,-11.75,-2.37,,0.0,0.0,Normal
0.0680,-12.34,0.19,,0.0,0.0,Normal
0.0720,-8.66,-1.44,,0.0,0.0,Normal
0.0760,-5.20,-5.11,,0.0,0.0,Normal
0.0800,-6.56,-6.37,,0.0,0.0,Normal
0.0840,-10.34,-2.99,,0.0,0.0,Normal
0.0880,-10.55,-0.34,,0.0,0.0,Normal
0.0920,-6.19,-2.23,,0.0,0.0,Normal
0.0960,-1.58,-3.59,,0.0,0.0,Normal
0.1000,-0.93,-1.88,,0.0,0.0,Normal
0.1040,-4.45,0.88,,0.0,0.0,Normal
0.1080,-6.17,1.32,,0.0,0.0,Normal
0.1120,-2.42,-1.11,,0.0,0.0,Normal
0.1160,1.17,-3.55,,0.0,0.0,Normal
0.1200,-0.56,-4.72,,0.0,0.0,Normal
0.1240,-3.71,-3.46,,0.0,0.0,Normal
0.1280,-1.69,-1.31,,0.0,0.0,Normal
0.1320,2.96,-1.04,,0.0,0.0,Normal
0.1360,3.69,-1.70,,0.0,0.0,Normal
0.1400,1.70,-1.52,,0.0,0.0,Normal
0.1440,0.41,0.66,,0.0,0.0,Normal
0.1480,1.02,1.87,,0.0,0.0,Normal
0.1520,3.73,-0.18,,0.0,0.0,Normal
0.1560,6.88,-1.87,,0.0,0.0,Normal
0.1600,8.00,-0.90,,0.0,0.0,Normal
0.1640,5.78,1.33,,0.0,0.0,Normal
0.1680,4.27,2.11,,0.0,0.0,Normal
0.1720,7.26,1.81,,0.0,0.0,Normal
0.1760,10.74,2.44,,0.0,0.0,Normal
0.1800,10.52,3.88,,0.0,0.0,Normal
0.1840,8.55,6.54,,0.0,0.0,Normal
0.1880,9.59,8.83,,0.0,0.0,Normal
0.1920,14.39,9.92,,0.0,0.0,Normal
0.1960,18.06,10.73,,0.0,0.0,Normal
0.2000,17.63,11.25,,0.0,0.0,Normal
0.2040,15.69,13.17,,0.0,0.0,Normal
0.2080,15.36,13.83,,0.0,0.0,Normal
0.2120,15.99,10.66,,0.0,0.0,Normal
0.2160,15.80,7.08,,0.0,0.0,Normal
0.2200,13.66,5.46,,0.0,0.0,Normal
0.2240,10.07,6.70,,0.0,0.0,Normal
0.2280,8.71,7.93,,0.0,0.0,Normal
0.2320,9.45,6.19,,0.0,0.0,Normal
0.2360,9.61,4.02,,0.0,0.0,Normal
0.2400,9.10,4.93,,0.0,0.0,Normal
0.2440,7.18,9.23,,0.0,0.0,Normal
0.2480,5.75,11.01,,0.0,0.0,Normal
0.2520,6.49,7.59,,0.0,0.0,Normal
0.2560,5.32,3.44,,0.0,0.0,Normal
0.2600,0.87,2.14,,0.0,0.0,Normal
0.2640,-2.52,3.87,,0.0,0.0,Normal
0.2680,-1.70,3.70,,0.0,0.0,Normal
0.2720,1.20,0.65,,0.0,0.0,Normal
0.2760,2.01,-1.63,,0.0,0.0,Normal
0.2800,-0.11,-2.21,,0.0,0.0,Normal
0.2840,-1.98,0.50,,0.0,0.0,Normal
0.2880,-1.67,2.40,,0.0,0.0,Normal
0.2920,-0.43,-0.13,,0.0,0.0,Normal
0.2960,2.64,-1.56,,0.0,0.0,Normal
0.3000,5.14,0.45,,0.0,0.0,Normal
0.3040,3.00,3.95,,0.0,0.0,Normal
0.3080,1.47,5.71,,0.0,0.0,Normal
0.3120,3.31,3.81,,0.0,0.0,Normal
0.3160,4.29,1.31,,0.0,0.0,Normal
0.3200,3.95,2.13,,0.0,0.0,Normal
0.3240,3.74,5.90,,0.0,0.0,Normal
0.3280,4.60,6.53,,0.0,0.0,Normal
0.3320,7.01,3.03,,0.0,0.0,Normal
0.3360,9.31,0.21,,0.0,0.0,Normal
0.3400,8.43,-0.12,,0.0,0.0,Normal
0.3440,4.62,1.79,,0.0,0.0,Normal
0.3480,2.48,1.91,,0.0,0.0,Normal
0.3520,2.74,-1.19,,0.0,0.0,Normal
0.3560,2.66,-4.11,,0.0,0.0,Normal
0.3600,1.09,-4.97,,0.0,0.0,Normal
0.3640,-1.16,-3.50,,0.0,0.0,Normal
0.3680,-0.56,-3.56,,0.0,0.0,Normal
0.3720,2.56,-6.00,,0.0,0.0,Normal
0.3760,4.04,-7.49,,0.0,0.0,Normal
0.3800,3.18,-7.19,,0.0,0.0,Normal
0.3840,1.43,-4.31,,0.0,0.0,Normal
0.3880,1.06,-2.04,,0.0,0.0,Normal
0.3920,2.95,-2.62,,0.0,0.0,Normal
0.3960,5.15,-3.12,,0.0,0.0,Normal
0.4000,4.40,-2.17,,0.0,0.0,Normal
0.4040,0.04,-1.00,,0.0,0.0,Normal
0.4080,-1.41,-2.54,,0.0,0.0,Normal
0.4120,2.07,-5.21,,0.0,0.0,Normal
0.4160,3.27,-6.98,,0.0,0.0,Normal
0.4200,0.54,-8.27,,0.0,0.0,Normal
0.4240,-1.34,-6.49,,0.0,0.0,Normal
0.4280,-0.14,-4.39,,0.0,0.0,Normal
0.4320,1.69,-4.62,,0.0,0.0,Normal
0.4360,1.45,-5.39,,0.0,0.0,Normal
